ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,ë™íËéûä‘(éûä‘),îNïΩãœíl(ppmC),ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈîNïΩãœíl(ppmC),ÇUÅ`ÇXéûë™íËì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êîÇÃÇUÅ`ÇXéûë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êîÇÃÇUÅ`ÇXéûë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppmC)_ÇSåé,åéïΩãœíl(ppmC)_ÇTåé,åéïΩãœíl(ppmC)_ÇUåé,åéïΩãœíl(ppmC)_ÇVåé,åéïΩãœíl(ppmC)_ÇWåé,åéïΩãœíl(ppmC)_ÇXåé,åéïΩãœíl(ppmC)_10åé,åéïΩãœíl(ppmC)_11åé,åéïΩãœíl(ppmC)_12åé,åéïΩãœíl(ppmC)_ÇPåé,åéïΩãœíl(ppmC)_ÇQåé,åéïΩãœíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_10åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_11åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_12åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_11åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12204,ëDã¥és,Funabashi-shi,12204530,ëDã¥ì˙ÇÃèoÅié‘Åj,Funabashihinode(Kuruma),2,0,3,èÄçH,290,8505,0.1,0.1,360,0.52,0,40,11.1,13,3.6,1,,,,,,711,733,708,733,732,709,730,708,733,731,662,615,0.1,0.1,0.09,0.09,0.07,0.07,0.09,0.14,0.15,0.12,0.1,0.11,0.11,0.1,0.1,0.09,0.07,0.06,0.1,0.16,0.14,0.11,0.09,0.12,30,31,30,31,31,30,31,30,31,31,28,26,0.34,0.25,0.35,0.28,0.26,0.18,0.28,0.45,0.4,0.52,0.26,0.36,0.02,0.02,0,0.02,0.01,0.01,0.01,0.04,0,0,0,0.02,6,4,2,1,1,0,4,6,6,3,3,4,1,0,1,0,0,0,0,4,2,2,0,3,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12205,äŸéRés,Tateyama-shi,12205030,äŸéRãTÉPå¥,Tateyamakamegahara,1,0,6,ñ¢,1000,8659,0.05,0.05,360,0.17,0,0,0,0,0,1,,,,,,710,740,714,737,720,710,739,714,739,738,664,734,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.07,0.07,0.06,0.07,0.06,0.05,29,31,30,31,29,30,30,30,31,30,28,31,0.1,0.08,0.09,0.06,0.09,0.08,0.12,0.15,0.17,0.16,0.11,0.12,0.02,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12206,ñÿçXí√és,Kisarazu-shi,12206010,ñÿçXí√íÜâõ,Kisaraduchuuou,1,0,1,èZ,290,8684,0.07,0.09,364,0.38,0,27,7.4,4,1.1,1,,,,,,713,739,715,737,737,710,736,715,740,737,666,739,0.07,0.05,0.05,0.04,0.06,0.06,0.08,0.12,0.11,0.09,0.07,0.05,0.08,0.07,0.05,0.05,0.06,0.07,0.09,0.15,0.13,0.11,0.09,0.08,30,31,30,31,31,29,31,30,31,31,28,31,0.22,0.14,0.16,0.2,0.13,0.27,0.33,0.38,0.3,0.35,0.27,0.26,0.03,0,0,0.02,0.03,0.02,0.02,0.04,0.02,0,0.01,0,1,0,0,0,0,1,2,8,7,4,3,1,0,0,0,0,0,0,1,1,0,2,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12207,èºåÀés,Matsudo-shi,12207010,èºåÀç™ñ{,Matsudonemoto,1,0,2,è§,290,8523,0.19,0.22,357,0.73,0.04,170,47.6,55,15.4,1,,,,,,712,734,712,711,734,674,728,672,736,734,640,736,0.17,0.15,0.16,0.14,0.15,0.19,0.2,0.26,0.25,0.22,0.19,0.17,0.21,0.2,0.21,0.17,0.19,0.22,0.22,0.29,0.26,0.22,0.21,0.22,30,31,30,29,31,28,30,28,31,31,27,31,0.48,0.46,0.48,0.27,0.33,0.41,0.41,0.73,0.73,0.68,0.41,0.49,0.04,0.08,0.07,0.07,0.08,0.07,0.09,0.13,0.06,0.06,0.05,0.06,13,14,13,8,11,17,14,21,17,12,15,15,5,4,4,0,1,4,5,7,9,5,5,6,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12207,èºåÀés,Matsudo-shi,12207020,èºåÀå‹çÅ,Matsudogokou,1,0,1,èZ,290,8330,0.1,0.12,350,0.61,0,44,12.6,17,4.9,1,,,,,,712,734,712,736,734,712,735,618,641,731,529,736,0.08,0.09,0.08,0.07,0.06,0.07,0.1,0.17,0.19,0.15,0.1,0.11,0.09,0.1,0.1,0.1,0.08,0.08,0.11,0.18,0.18,0.16,0.11,0.14,30,31,30,31,31,30,31,25,29,30,21,31,0.23,0.26,0.31,0.21,0.19,0.18,0.22,0.42,0.51,0.61,0.35,0.41,0.02,0.04,0.03,0.04,0.01,0.03,0.03,0.06,0.01,0.02,0,0.03,1,2,2,1,0,0,3,6,11,7,4,7,0,0,0,0,0,0,0,3,5,4,2,3,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12208,ñÏìcés,Noda-shi,12208010,ñÏìcésñÏìc,Nodashinoda,1,0,1,èZ,310,8619,0.11,0.13,362,0.65,0.02,65,18,21,5.8,1,,,,,,714,737,714,738,731,655,738,713,740,739,664,736,0.09,0.09,0.09,0.08,0.07,0.07,0.12,0.16,0.19,0.16,0.11,0.11,0.11,0.11,0.1,0.08,0.08,0.08,0.13,0.19,0.2,0.18,0.13,0.15,30,31,30,31,31,27,31,30,31,31,28,31,0.21,0.32,0.28,0.2,0.15,0.15,0.29,0.39,0.45,0.65,0.32,0.43,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.03,0.02,0.03,1,3,4,0,0,0,6,12,14,10,6,9,0,1,0,0,0,0,0,5,5,6,1,3,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12208,ñÏìcés,Noda-shi,12208510,çëê›ñÏìc,Kokusetsunodajidoushakoutsuukankyousokuteisho,2,0,6,ñ¢,310,8671,0.12,0.14,364,0.63,0,68,18.7,11,3,1,,,,,,716,737,715,736,737,702,736,714,739,737,666,736,0.05,0.11,0.1,0.1,0.1,0.08,0.12,0.17,0.17,0.2,0.12,0.12,0.06,0.12,0.12,0.1,0.1,0.09,0.13,0.18,0.19,0.22,0.13,0.16,30,31,30,31,31,29,31,30,31,31,28,31,0.16,0.28,0.31,0.21,0.19,0.22,0.3,0.36,0.43,0.63,0.31,0.44,0,0.06,0.01,0.03,0.05,0.03,0.03,0.07,0.07,0.07,0.04,0.05,0,3,5,1,0,1,5,12,10,17,5,9,0,0,0,0,0,0,0,2,3,4,0,2,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12211,ê¨ìcés,Narita-shi,12211020,ê¨ìcëÂê¥êÖ,Naritaooshimizu,1,0,6,ñ¢,310,8590,0.09,0.1,359,0.31,0.02,10,2.8,0,0,1,,,,,,714,739,714,644,738,712,738,715,734,738,666,738,0.12,0.11,0.12,0.08,0.07,0.07,0.09,0.12,0.1,0.08,0.07,0.07,0.12,0.11,0.12,0.09,0.07,0.07,0.1,0.14,0.12,0.09,0.09,0.08,29,31,30,27,31,29,31,30,31,31,28,31,0.15,0.18,0.18,0.16,0.22,0.14,0.21,0.2,0.25,0.31,0.19,0.17,0.09,0.06,0.07,0.04,0.03,0.02,0.05,0.06,0.05,0.03,0.04,0.04,0,0,0,0,1,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12211,ê¨ìcés,Narita-shi,12211030,ê¨ìcî¶íJ,Naritahataya,1,0,6,ñ¢,310,8072,0.05,0.06,338,0.27,0,5,1.5,0,0,1,,,,,,710,739,634,297,657,711,735,712,737,738,666,736,0.02,0.03,0.05,0.04,0.08,0.02,0.06,0.05,0.07,0.05,0.04,0.04,0.02,0.03,0.05,0.04,0.08,0.02,0.07,0.07,0.09,0.07,0.06,0.05,30,31,27,13,25,30,31,30,31,31,28,31,0.07,0.15,0.12,0.07,0.25,0.13,0.2,0.14,0.27,0.25,0.18,0.22,0,0,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12211,ê¨ìcés,Narita-shi,12211040,ê¨ìcâ¡ó«ïî,Naritakarabe,1,0,1,èZ,310,8679,0.07,0.09,355,0.37,0.02,21,5.9,3,0.8,1,,,,,,713,738,714,738,736,710,739,714,739,738,665,735,0.06,0.06,0.06,0.06,0.06,0.05,0.08,0.11,0.12,0.1,0.07,0.07,0.06,0.07,0.06,0.07,0.06,0.05,0.09,0.13,0.13,0.12,0.1,0.09,29,30,30,31,30,28,30,30,30,30,27,30,0.15,0.18,0.15,0.17,0.25,0.12,0.27,0.25,0.28,0.37,0.28,0.32,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0,0,0,0,1,0,3,3,6,4,2,2,0,0,0,0,0,0,0,0,0,2,0,1,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12212,ç≤ëqés,Sakura-shi,12212040,ç≤ëqç]å¥êVìc,Sakuraebarashinden,1,0,9,ÇªÇÃëº,310,8665,0.08,0.09,361,0.53,0.02,20,5.5,2,0.6,1,,,,,,714,738,714,739,737,709,739,715,737,740,647,736,0.06,0.06,0.07,0.09,0.09,0.07,0.07,0.1,0.11,0.09,0.07,0.06,0.06,0.07,0.07,0.09,0.08,0.07,0.09,0.12,0.13,0.12,0.1,0.08,29,31,30,31,30,30,31,30,31,31,26,31,0.15,0.18,0.19,0.24,0.17,0.13,0.22,0.22,0.4,0.53,0.31,0.25,0.02,0.03,0.02,0.05,0.05,0.05,0.02,0.04,0.03,0.02,0.03,0.02,0,0,0,1,0,0,2,2,7,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12213,ìåã‡és,Tougane-shi,12213010,ìåã‡ñxè„,Touganehoriage,1,0,1,èZ,1000,8682,0.06,0.06,356,0.31,0.01,3,0.8,0,0,1,,,,,,713,739,712,739,738,711,738,715,737,740,665,735,0.04,0.04,0.04,0.06,0.07,0.06,0.05,0.08,0.08,0.08,0.06,0.05,0.04,0.04,0.05,0.07,0.07,0.06,0.06,0.08,0.08,0.08,0.07,0.06,29,31,29,31,31,28,30,30,29,31,27,30,0.13,0.09,0.14,0.21,0.12,0.09,0.16,0.17,0.17,0.31,0.25,0.19,0.01,0.02,0.02,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12216,èKéuñÏés,Narashino-shi,12216010,èKéuñÏçÎè¿,Narashinosaginuma,1,0,6,ñ¢,290,8305,0.12,0.13,347,0.57,0.02,48,13.8,14,4,1,,,,,,715,737,714,738,738,712,736,715,738,738,630,394,0.09,0.11,0.1,0.09,0.09,0.1,0.12,0.16,0.17,0.14,0.11,0.16,0.1,0.11,0.11,0.1,0.1,0.1,0.13,0.2,0.16,0.15,0.12,0.2,30,31,30,31,31,30,30,30,31,31,26,16,0.3,0.28,0.28,0.34,0.23,0.2,0.34,0.57,0.41,0.51,0.38,0.43,0.03,0.05,0.05,0.04,0.05,0.05,0.04,0.07,0.04,0.02,0.02,0.07,1,1,3,1,1,0,4,8,10,7,4,8,0,0,0,1,0,0,1,5,2,2,1,2,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12217,îêés,Kashiwa-shi,12217020,îêâiäyë‰,Kashiwaeirakudai,1,0,1,èZ,310,8684,0.09,0.1,365,0.51,0,34,9.3,8,2.2,1,,,,,,714,737,714,739,736,713,738,715,738,739,662,739,0.06,0.07,0.08,0.08,0.07,0.07,0.09,0.1,0.13,0.11,0.1,0.14,0.07,0.07,0.09,0.09,0.08,0.08,0.1,0.12,0.14,0.13,0.11,0.18,30,31,30,31,31,30,31,30,31,31,28,31,0.18,0.19,0.25,0.16,0.14,0.16,0.21,0.29,0.36,0.46,0.31,0.51,0.02,0.03,0.03,0.04,0.04,0.04,0.02,0,0.02,0.02,0.02,0.04,0,0,1,0,0,0,2,4,7,5,5,10,0,0,0,0,0,0,0,0,2,2,0,4,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12217,îêés,Kashiwa-shi,12217510,îêàÆÅié‘Åj,Kashiwaasahi(Kuruma),2,0,1,èZ,310,8653,0.09,0.1,365,0.48,0.01,20,5.5,4,1.1,1,,,,,,693,736,716,738,737,711,736,716,727,739,667,737,0.07,0.08,0.11,0.08,0.08,0.08,0.09,0.11,0.12,0.11,0.09,0.08,0.08,0.08,0.12,0.09,0.08,0.09,0.1,0.11,0.12,0.12,0.1,0.1,30,31,30,31,31,30,31,30,31,31,28,31,0.19,0.19,0.29,0.16,0.17,0.17,0.2,0.26,0.34,0.48,0.24,0.32,0.02,0.03,0.05,0.03,0.02,0.04,0.03,0.04,0.02,0.01,0.03,0.02,0,0,4,0,0,0,0,2,4,5,2,3,0,0,0,0,0,0,0,0,1,2,0,1,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12218,èüâYés,Katsuura-shi,12218020,èüâYêAñÏ,Katsuuraueno,1,0,6,ñ¢,1000,8622,0.04,0.05,359,0.53,0,2,0.6,1,0.3,1,,,,,,716,719,686,737,736,709,732,715,737,740,664,731,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.05,0.05,0.07,0.05,0.05,0.05,0.05,0.06,0.05,0.04,0.05,0.04,30,30,27,31,30,30,30,30,31,31,28,31,0.1,0.11,0.53,0.11,0.08,0.08,0.12,0.22,0.17,0.11,0.16,0.12,0,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0,0,0,0.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12219,éså¥és,Ichihara-shi,12219060,éså¥éoçË,Ichiharaanesaki,1,0,1,èZ,290,8658,0.11,0.13,363,0.59,0.01,80,22,24,6.6,1,,,,,,713,737,716,737,735,710,740,689,737,739,666,739,0.1,0.09,0.05,0.05,0.06,0.06,0.13,0.17,0.17,0.17,0.15,0.12,0.12,0.1,0.06,0.06,0.07,0.08,0.16,0.21,0.17,0.16,0.2,0.15,29,31,30,31,31,30,31,29,31,31,28,31,0.41,0.28,0.2,0.37,0.27,0.32,0.44,0.34,0.36,0.48,0.59,0.43,0.02,0.03,0.01,0.02,0.01,0.01,0.02,0.08,0.02,0.01,0.02,0.02,8,3,0,3,3,1,9,16,11,8,9,9,3,0,0,1,0,1,3,4,3,1,6,2,,,,,,,,,,,,
2022,1,07,NMHC,1,12,êÁótåß,Chiba-ken,12219,éså¥és,Ichihara-shi,12219190,éså¥ä‚çËêº,Ichiharaiwasakinishi,1,0,3,èÄçH,290,8673,0.17,0.16,362,0.97,0.03,91,25.1,26,7.2,1,,,,,,714,737,715,737,738,713,738,706,739,738,661,737,0.14,0.13,0.18,0.25,0.21,0.13,0.15,0.17,0.19,0.16,0.16,0.14,0.15,0.14,0.16,0.2,0.15,0.14,0.15,0.18,0.19,0.16,0.14,0.17,29,31,30,31,31,29,31,30,31,31,27,31,0.35,0.97,0.51,0.52,0.46,0.28,0.32,0.32,0.36,0.33,0.27,0.45,0.05,0.03,0.04,0.06,0.05,0.06,0.05,0.06,0.07,0.06,0.04,0.03,4,6,7,13,6,6,6,10,11,8,5,9,1,1,4,7,2,0,1,1,3,2,0,4,,,,,,,,,,,,
