ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃÇQ%èúäOíl(ppm),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08232,ê_ê≤és,Kamisu-shi,08406130,ê[é≈ê_é–,Fukashibajinja,1,0,1,èZ,220,356,8508,0.001,0,0,0,0,0.017,0.002,O,0,3,,,,,30,31,30,31,31,30,29,30,31,31,28,24,714,737,714,738,737,714,707,714,738,736,666,593,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.01,0.012,0.012,0.013,0.012,0.006,0.012,0.007,0.013,0.013,0.017,0.002,0.003,0.002,0.002,0.002,0.003,0.001,0.002,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08232,ê_ê≤és,Kamisu-shi,08406140,îíè\éöïaâ@,Hakujuujibyouin,1,0,6,ñ¢,220,363,8656,0,0,0,0,0,0.023,0.002,O,0,3,,,,,30,31,30,31,31,30,30,29,31,31,28,31,714,737,714,738,737,714,721,703,737,737,666,738,0.001,0.001,0,0,0.001,0.001,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.013,0.012,0.018,0.023,0.019,0.007,0.011,0.008,0.011,0.014,0.017,0.002,0.002,0.001,0.003,0.003,0.003,0.001,0.002,0.001,0.001,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08232,ê_ê≤és,Kamisu-shi,08406150,ê¬îÃòAÉZÉìÉ^Å[,Seihanrensenta,1,0,6,ñ¢,220,361,8616,0,0,0,0,0,0.017,0.002,O,0,3,,,,,30,31,30,31,31,30,31,28,29,31,28,31,714,737,714,738,737,713,737,682,704,737,666,737,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.002,0.011,0.017,0.012,0.01,0.015,0.01,0.001,0,0,0,0,0.001,0.002,0.003,0.002,0.002,0.004,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08232,ê_ê≤és,Kamisu-shi,08407010,îgçËëæìc,Hasakioota,1,0,1,èZ,220,364,8668,0.001,0,0,0,0,0.015,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,30,28,31,709,738,714,736,736,713,737,713,737,732,666,737,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.007,0.005,0.006,0.006,0.002,0.006,0.009,0.007,0.015,0.011,0.006,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.004,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08232,ê_ê≤és,Kamisu-shi,08407040,êAèºè¨äwçZ,Uematsushougakkou,1,0,1,èZ,220,363,8657,0,0,0,0,0,0.012,0.001,O,0,3,,,,,30,31,30,31,31,30,31,30,29,31,28,31,714,737,713,738,742,714,737,714,707,737,666,738,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0.004,0.003,0.003,0.001,0.002,0.002,0.005,0.012,0.007,0.009,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.003,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08232,ê_ê≤és,Kamisu-shi,08407070,ñké·èºÇPçÜåˆâÄ,Kitawakamatsu1Goukouen,1,0,6,ñ¢,220,362,8641,0,0,0,0,0,0.019,0.002,O,0,3,,,,,30,31,30,31,30,30,31,30,29,31,28,31,714,736,714,738,728,713,737,714,713,737,663,734,0,0,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.004,0.005,0.001,0.008,0.012,0.008,0.017,0.019,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.005,0.004,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08232,ê_ê≤és,Kamisu-shi,08407080,îgçËè¨äwçZ,Hasakishougakkou,1,0,1,èZ,220,363,8656,0,0,0,0,0,0.018,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,29,31,28,31,714,734,714,738,737,714,737,714,713,737,666,738,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.002,0.003,0.002,0.003,0.002,0.001,0.005,0.017,0.018,0.007,0.001,0.001,0,0,0,0,0,0,0.001,0.004,0.003,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08229,àÓï~és,Inashiki-shi,08441010,ç]åÀçËåˆñØäŸ,Edosakikouminkan,1,0,1,èZ,1000,363,8660,0,0,0,0,0,0.012,0.001,O,0,3,,,,,30,30,30,31,31,30,31,30,31,30,28,31,711,734,713,736,737,711,737,713,736,731,665,736,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0.012,0.005,0.008,0.002,0.006,0.005,0.008,0.007,0.006,0.005,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,08,àÔèÈåß,Ibaraki-ken,08204,å√âÕés,Koga-shi,08541010,å√âÕésñèä,Kogashiyakusho,1,0,6,ñ¢,200,364,8656,0,0,0,0,0,0.005,0.001,O,0,3,,,,,30,31,30,31,31,30,31,29,31,31,28,31,713,733,713,737,735,710,737,706,737,736,665,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0.003,0.004,0.004,0.005,0.003,0.002,0.003,0.005,0.003,0.004,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,09,ì»ñÿåß,Tochigi-ken,09201,âFìsã{és,Utsunomiya-shi,09201060,êùã{íÜäwçZ,Suzumenomiyachuugakkou,1,0,1,èZ,230,363,8664,0.001,0,0,0,0,0.005,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,29,28,31,713,738,715,739,737,714,739,714,739,714,665,737,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0.004,0.004,0.004,0.002,0.003,0.003,0.003,0.004,0.002,0.003,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,09,ì»ñÿåß,Tochigi-ken,09201,âFìsã{és,Utsunomiya-shi,09201120,íÜâõ,Chuuou,1,0,2,è§,230,363,8666,0.001,0,0,0,0,0.004,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,30,31,28,30,714,739,714,737,738,714,739,715,722,736,667,731,0,0,0.001,0.001,0,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.004,0.004,0.001,0.002,0.003,0.002,0.001,0.003,0.002,0.001,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,09,ì»ñÿåß,Tochigi-ken,09204,ç≤ñÏés,Sano-shi,09204020,åßà¿ëhí°é…,Kennasochousha,1,0,1,èZ,232,361,8650,0.001,0,0,0,0,0.031,0.007,O,0,3,,,,,29,31,30,31,31,30,31,30,28,31,28,31,704,738,715,737,738,715,738,711,714,737,666,737,0,0.002,0.002,0.001,0.001,0.001,0,0.002,0.002,0,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.028,0.021,0.003,0.008,0.025,0.002,0.015,0.019,0.002,0.025,0.031,0.002,0.01,0.005,0.001,0.003,0.007,0.001,0.006,0.007,0.001,0.01,0.011,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,09,ì»ñÿåß,Tochigi-ken,09206,ì˙åıés,Nikkou-shi,09207010,ì˙åıésç°ésè¨äwçZ,Nikkoushiimaichishougakkou,1,0,1,èZ,1000,363,8662,0,0,0,0,0,0.003,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,30,31,28,30,714,731,714,738,737,713,739,711,729,739,667,730,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0.003,0.002,0.002,0.001,0.002,0.003,0.002,0.002,0.003,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,09,ì»ñÿåß,Tochigi-ken,09208,è¨éRés,Oyama-shi,09208010,ëÂíJíÜäwçZ,Oyamashiritsuooyachuugakkou,1,0,1,èZ,233,362,8662,0.001,0,0,0,0,0.004,0.002,O,0,3,,,,,30,29,30,31,31,30,31,30,30,31,28,31,715,727,715,738,735,714,738,710,731,737,665,737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,09,ì»ñÿåß,Tochigi-ken,09209,ê^â™és,Mooka-shi,09209010,ê^â™ésñèä,Mookashiyakusho,1,0,2,è§,230,362,8667,0,0,0,0,0,0.004,0.002,O,0,3,,,,,30,29,30,31,31,30,31,30,30,31,28,31,712,731,711,737,739,713,738,714,731,738,666,737,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0.003,0.004,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0,0.002,0.002,0.001,0.001,0.001,0,0,0,0,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,09,ì»ñÿåß,Tochigi-ken,09213,ìﬂê{âñå¥és,Nasushiobara-shi,09212010,çïàÈï€åíÉZÉìÉ^Å[,Nasushiobarashikuroisohokensenta,1,0,2,è§,1000,361,8647,0,0,0,0,0,0.003,0.001,O,0,3,,,,,28,31,30,31,31,29,31,30,30,31,28,31,693,738,711,739,736,708,738,714,731,737,667,735,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.001,0.001,0.002,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,10,åQînåß,Gunma-ken,10201,ëOã¥és,Maebashi-shi,10201060,ëOã¥ìÏã«,Maebashiminamikyoku,1,0,1,èZ,1000,365,8697,0.001,0,0,0,0,0.002,0.001,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,715,739,714,736,737,716,740,714,739,740,667,740,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,10,åQînåß,Gunma-ken,10201,ëOã¥és,Maebashi-shi,10201070,ëOã¥ìåã«,Maebashihigashikyoku,1,0,6,ñ¢,1000,365,8707,0.001,0,0,0,0,0.004,0.001,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,739,715,738,738,716,740,716,741,740,667,741,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,10,åQînåß,Gunma-ken,10202,çÇçËés,Takasaki-shi,10202110,ë‰êVìcë™íËã«,Daishindennippankankyoutaikisokuteikyoku,1,0,1,èZ,250,363,8653,0.001,0,0,0,0,0.003,0.002,O,0,3,,,,,30,31,30,30,31,30,31,30,31,30,28,31,712,737,712,731,735,707,738,712,735,732,666,736,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.003,0.003,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,10,åQînåß,Gunma-ken,10202,çÇçËés,Takasaki-shi,10202140,ï¿â|ë™íËã«,Namieippankankyoutaikisokuteikyoku,1,0,3,èÄçH,250,365,8659,0.001,0,0,0,0,0.008,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,711,738,712,733,737,709,737,712,737,735,664,734,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.003,0.003,0.003,0.002,0.002,0.004,0.008,0.004,0.004,0.004,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,10,åQînåß,Gunma-ken,10203,ãÀê∂és,Kiryuu-shi,10203010,ãÀê∂ésóßìåè¨äwçZ,Kiryuushiritsuhigashishougakkou,1,0,2,è§,1000,365,8724,0.001,0,0,0,0,0.003,0.001,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,740,717,741,740,718,741,718,741,740,671,740,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,10,åQînåß,Gunma-ken,10205,ëæìcés,Oota-shi,10205010,ëæìcésíÜâõè¨äwçZ,Ootashiritsuchuuoushougakkou,1,0,2,è§,1000,365,8716,0.001,0,0,0,0,0.004,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,715,740,718,742,739,716,736,718,742,738,671,741,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.003,0.004,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,10,åQînåß,Gunma-ken,10206,è¿ìcés,Numata-shi,10206010,è¿ìcésè¿ìcè¨äwçZ,Numatashiritsunumatashougakkou,1,0,1,èZ,1000,360,8677,0.001,0,0,0,0,0.023,0.001,O,0,3,,,,,30,31,27,29,31,30,31,30,31,31,28,31,718,739,689,722,741,717,741,717,741,741,669,742,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.001,0.001,0.005,0.001,0.001,0.001,0.023,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,10,åQînåß,Gunma-ken,10207,äŸó—és,Tatebayashi-shi,10207010,äŸó—ésñØÉZÉìÉ^Å[,Tatebayashishiminsenta,1,0,2,è§,1000,365,8717,0.001,0,0,0,0,0.01,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,741,718,741,739,713,738,717,742,740,671,740,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.009,0.008,0.003,0.003,0.005,0.002,0.005,0.004,0.004,0.007,0.01,0.002,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,
