ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åß_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),98%ílï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇRåé
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09203,ì»ñÿés,Tochigi-shi,09203030,ì»ñÿésì°â™åˆñØäŸ,Tochigishifujiokakouminkan,1,0,1,èZ,1000,365,8672,0.009,0.041,0,0,0,0,0,0,0,0,0.019,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,713,738,707,737,737,713,739,715,733,739,666,735,0.008,0.008,0.008,0.007,0.006,0.006,0.008,0.012,0.012,0.01,0.01,0.01,0.028,0.026,0.023,0.022,0.015,0.023,0.031,0.038,0.041,0.031,0.031,0.031,0.015,0.013,0.011,0.011,0.009,0.012,0.017,0.019,0.024,0.021,0.019,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09203,ì»ñÿés,Tochigi-shi,09203520,ïΩñˆí¨åç∑ì_,Tochigishihirayanagimachikousaten,2,0,1,èZ,233,319,7663,0.013,0.048,0,0,0,0,0,0,0,0,0.024,0,2,,30,31,30,31,31,30,31,30,30,31,14,0,714,739,708,738,739,714,737,714,727,739,394,0,0.013,0.012,0.011,0.01,0.008,0.011,0.013,0.015,0.017,0.018,0.019,,0.039,0.035,0.047,0.032,0.026,0.039,0.035,0.039,0.048,0.044,0.045,,0.02,0.021,0.021,0.018,0.013,0.017,0.018,0.02,0.025,0.025,0.025,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09204,ç≤ñÏés,Sano-shi,09204020,åßà¿ëhí°é…,Kennasochousha,1,0,1,èZ,232,364,8677,0.008,0.037,0,0,0,0,0,0,0,0,0.019,0,2,,29,31,30,31,31,30,31,30,31,31,28,31,706,738,714,733,739,714,738,714,738,738,667,738,0.007,0.008,0.008,0.006,0.006,0.007,0.008,0.012,0.012,0.009,0.009,0.01,0.022,0.029,0.037,0.017,0.018,0.022,0.026,0.033,0.037,0.031,0.031,0.032,0.011,0.014,0.013,0.01,0.009,0.014,0.015,0.02,0.023,0.017,0.015,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09205,é≠è¿és,Kanuma-shi,09205010,é≠è¿ésñèä,Kanumashiyakusho,1,0,2,è§,230,361,8623,0.006,0.052,0,0,0,0,0,0,0,0,0.012,0,2,,30,31,30,31,28,30,31,30,31,31,27,31,714,738,707,738,687,714,737,715,738,737,659,739,0.006,0.005,0.005,0.006,0.004,0.004,0.004,0.006,0.007,0.008,0.006,0.006,0.043,0.025,0.039,0.034,0.022,0.017,0.026,0.043,0.041,0.045,0.052,0.021,0.009,0.008,0.011,0.013,0.011,0.007,0.009,0.01,0.015,0.015,0.011,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09206,ì˙åıés,Nikkou-shi,09207010,ì˙åıésç°ésè¨äwçZ,Nikkoushiimaichishougakkou,1,0,1,èZ,1000,365,8676,0.004,0.038,0,0,0,0,0,0,0,0,0.01,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,714,730,715,735,735,713,738,715,738,738,666,739,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.004,0.005,0.006,0.005,0.006,0.033,0.011,0.006,0.006,0.007,0.009,0.015,0.029,0.026,0.036,0.029,0.038,0.01,0.005,0.003,0.003,0.004,0.004,0.004,0.008,0.009,0.011,0.009,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09208,è¨éRés,Oyama-shi,09208010,ëÂíJíÜäwçZ,Oyamashiritsuooyachuugakkou,1,0,1,èZ,233,364,8676,0.01,0.045,0,0,0,0,0,0,0,0,0.021,0,2,,29,31,30,31,31,30,31,30,31,31,28,31,706,738,712,738,737,713,738,714,739,738,666,737,0.008,0.008,0.008,0.007,0.006,0.008,0.009,0.012,0.014,0.012,0.011,0.01,0.037,0.03,0.026,0.024,0.025,0.024,0.029,0.044,0.045,0.04,0.039,0.037,0.017,0.014,0.013,0.012,0.01,0.014,0.016,0.021,0.027,0.021,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09209,ê^â™és,Mooka-shi,09209010,ê^â™ésñèä,Mookashiyakusho,1,0,2,è§,230,365,8680,0.005,0.033,0,0,0,0,0,0,0,0,0.01,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,715,731,711,737,739,713,738,715,739,737,667,738,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.006,0.007,0.007,0.006,0.005,0.015,0.027,0.012,0.016,0.011,0.012,0.015,0.028,0.033,0.024,0.021,0.019,0.008,0.008,0.007,0.007,0.007,0.006,0.007,0.013,0.016,0.01,0.01,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09210,ëÂìcå¥és,Ootawara-shi,09210010,ëÂìcå¥ésï∂âªâÔäŸ,Ootawarashisougoubunkakaikan,1,0,1,èZ,1000,365,8673,0.005,0.032,0,0,0,0,0,0,0,0,0.011,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,713,732,714,737,738,709,739,713,737,739,666,736,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.007,0.005,0.005,0.006,0.017,0.011,0.009,0.009,0.013,0.016,0.019,0.032,0.031,0.029,0.019,0.017,0.008,0.006,0.006,0.006,0.007,0.007,0.007,0.015,0.017,0.011,0.009,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09211,ñÓî¬és,Yaita-shi,09211010,ñÓî¬ésñèä,Yaitashiyakusho,1,0,1,èZ,1000,364,8675,0.005,0.025,0,0,0,0,0,0,0,0,0.011,0,2,,30,31,30,31,31,30,31,30,30,31,28,31,714,733,712,739,737,714,738,714,733,738,666,737,0.005,0.004,0.004,0.003,0.003,0.003,0.004,0.007,0.007,0.006,0.006,0.006,0.018,0.013,0.015,0.011,0.009,0.015,0.014,0.019,0.025,0.024,0.024,0.022,0.008,0.007,0.007,0.005,0.005,0.007,0.007,0.013,0.014,0.012,0.012,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09211,ñÓî¬és,Yaita-shi,09211510,ëÂíJí√ï‡ìπã¥,Yaitashiooyatsuhodoukyou,2,0,9,ÇªÇÃëº,1000,354,8594,0.017,0.054,0,0,0,0,0,0,0,0,0.029,0,2,,30,31,29,30,25,27,31,30,31,31,28,31,714,739,706,728,689,686,738,715,737,738,667,737,0.019,0.016,0.016,0.013,0.012,0.013,0.015,0.018,0.018,0.019,0.022,0.021,0.054,0.046,0.035,0.034,0.032,0.034,0.038,0.044,0.044,0.047,0.047,0.042,0.034,0.025,0.023,0.022,0.017,0.022,0.024,0.027,0.028,0.031,0.031,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09213,ìﬂê{âñå¥és,Nasushiobara-shi,09212010,çïàÈï€åíÉZÉìÉ^Å[,Nasushiobarashikuroisohokensenta,1,0,2,è§,1000,365,8681,0.005,0.033,0,0,0,0,0,0,0,0,0.011,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,714,738,713,738,737,711,738,714,739,738,664,737,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.007,0.005,0.005,0.005,0.021,0.019,0.02,0.02,0.019,0.026,0.02,0.03,0.033,0.03,0.021,0.02,0.008,0.006,0.006,0.007,0.008,0.009,0.007,0.012,0.017,0.014,0.01,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09215,ìﬂê{âGéRés,Nasukarasuyama-shi,09402010,åßìÏìﬂê{í°é…,Kenminaminasuchousha,1,0,6,ñ¢,1000,364,8669,0.003,0.04,0,0,0,0,0,0,0,0,0.006,0,2,,30,31,29,31,31,30,31,30,31,31,28,31,714,738,704,737,736,712,738,715,737,738,664,736,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.003,0.003,0.003,0.008,0.007,0.006,0.04,0.008,0.01,0.008,0.018,0.018,0.018,0.021,0.016,0.005,0.004,0.003,0.01,0.004,0.003,0.003,0.009,0.008,0.006,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,09,ì»ñÿåß,Tochigi-ken,09301,è„éOêÏí¨,Kaminokawa-machi,09301510,è„äóê∂ï‡ìπã¥,Kaminokawamachikamigamouhodoukyou,2,0,1,èZ,1000,362,8665,0.014,0.061,0,0,0,0,0,0,0,0,0.028,0,2,,30,31,30,30,29,30,31,30,31,31,28,31,715,738,713,727,726,713,739,714,738,737,667,738,0.013,0.011,0.011,0.01,0.008,0.011,0.013,0.019,0.02,0.019,0.019,0.015,0.045,0.036,0.039,0.035,0.025,0.036,0.05,0.061,0.055,0.043,0.043,0.053,0.025,0.019,0.017,0.018,0.014,0.018,0.02,0.031,0.032,0.029,0.026,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,10,åQînåß,Gunma-ken,10201,ëOã¥és,Maebashi-shi,10201060,ëOã¥ìÏã«,Maebashiminamikyoku,1,0,1,èZ,1000,365,8700,0.005,0.042,0,0,0,0,0,0,0,0,0.012,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,716,739,715,738,740,715,739,715,739,739,667,738,0.005,0.005,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.005,0.005,0.006,0.019,0.021,0.012,0.017,0.014,0.014,0.018,0.036,0.042,0.038,0.022,0.019,0.011,0.011,0.007,0.009,0.008,0.008,0.009,0.012,0.016,0.015,0.014,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,10,åQînåß,Gunma-ken,10201,ëOã¥és,Maebashi-shi,10201070,ëOã¥ìåã«,Maebashihigashikyoku,1,0,6,ñ¢,1000,365,8697,0.006,0.084,0,0,0,0,0,0,0,0,0.013,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,715,740,715,739,739,713,740,715,736,740,667,738,0.005,0.006,0.005,0.005,0.005,0.005,0.006,0.006,0.007,0.006,0.006,0.006,0.022,0.019,0.011,0.015,0.013,0.015,0.019,0.036,0.084,0.032,0.023,0.022,0.011,0.011,0.007,0.009,0.007,0.008,0.01,0.014,0.016,0.014,0.013,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,10,åQînåß,Gunma-ken,10201,ëOã¥és,Maebashi-shi,10201090,âqê∂ä¬ã´å§ãÜèä,Eiseikankyoukenkyuujo,1,0,6,ñ¢,1000,365,8717,0.006,0.037,0,0,0,0,0,0,0,0,0.012,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,718,741,718,739,741,715,741,718,742,738,668,738,0.005,0.006,0.005,0.006,0.005,0.005,0.005,0.006,0.006,0.005,0.005,0.006,0.02,0.019,0.012,0.015,0.015,0.016,0.017,0.03,0.037,0.032,0.019,0.021,0.01,0.011,0.007,0.009,0.008,0.008,0.009,0.012,0.015,0.015,0.012,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,10,åQînåß,Gunma-ken,10201,ëOã¥és,Maebashi-shi,10201510,çëê›ëOã¥é©îrã«,Kokusetsumaebashijidoushakoutsuukankyousokuteijo,2,0,2,è§,1000,365,8716,0.009,0.047,0,0,0,0,0,0,0,0,0.018,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,715,741,717,736,742,716,740,718,742,742,667,740,0.008,0.008,0.008,0.009,0.008,0.009,0.01,0.01,0.01,0.01,0.01,0.011,0.028,0.024,0.017,0.024,0.02,0.021,0.028,0.04,0.047,0.044,0.039,0.032,0.015,0.014,0.012,0.014,0.012,0.013,0.014,0.016,0.02,0.02,0.021,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,10,åQînåß,Gunma-ken,10202,çÇçËés,Takasaki-shi,10202110,ë‰êVìcë™íËã«,Daishindennippankankyoutaikisokuteikyoku,1,0,1,èZ,250,355,8528,0.007,0.04,0,0,0,0,0,0,0,0,0.016,0,2,,30,31,30,29,31,30,31,30,23,31,28,31,715,741,716,718,742,716,741,716,580,741,668,734,0.006,0.007,0.007,0.007,0.006,0.006,0.008,0.009,0.009,0.008,0.008,0.008,0.02,0.024,0.017,0.023,0.014,0.024,0.026,0.038,0.04,0.04,0.035,0.027,0.014,0.012,0.009,0.013,0.01,0.01,0.013,0.017,0.021,0.019,0.018,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,10,åQînåß,Gunma-ken,10202,çÇçËés,Takasaki-shi,10202520,èÈìÏé©îrã«,Jounanjidoushahaishutsugasusokuteikyoku,2,0,1,èZ,250,365,8713,0.012,0.069,0,0,0,0,0,0,0,0,0.022,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,715,741,717,739,742,717,740,716,739,741,669,737,0.012,0.012,0.013,0.011,0.009,0.012,0.012,0.013,0.014,0.011,0.013,0.013,0.039,0.041,0.05,0.029,0.037,0.033,0.069,0.038,0.067,0.039,0.037,0.043,0.021,0.018,0.022,0.018,0.017,0.017,0.017,0.021,0.027,0.023,0.022,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
