ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),îNïΩãœíl(NO2/NO+NO2)(%),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄8,îNä‘èWåvçÄñ⁄9,îNä‘èWåvçÄñ⁄10,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇSåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇTåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇUåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇVåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇWåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇXåé,åéïΩãœíl(NO2/NO+NO2)(%)_10åé,åéïΩãœíl(NO2/NO+NO2)(%)_11åé,åéïΩãœíl(NO2/NO+NO2)(%)_12åé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇPåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇQåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇRåé,åéä‘èWåvçÄñ⁄7_ÇSåé,åéä‘èWåvçÄñ⁄7_ÇTåé,åéä‘èWåvçÄñ⁄7_ÇUåé,åéä‘èWåvçÄñ⁄7_ÇVåé,åéä‘èWåvçÄñ⁄7_ÇWåé,åéä‘èWåvçÄñ⁄7_ÇXåé,åéä‘èWåvçÄñ⁄7_10åé,åéä‘èWåvçÄñ⁄7_11åé,åéä‘èWåvçÄñ⁄7_12åé,åéä‘èWåvçÄñ⁄7_ÇPåé,åéä‘èWåvçÄñ⁄7_ÇQåé,åéä‘èWåvçÄñ⁄7_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,04,NOX,2,06,éRå`åß,Yamagata-ken,06209,í∑à‰és,Nagai-shi,06209010,í∑à‰çÇñÏ,Nagaikouya,1,0,1,èZ,1000,353,8525,0.004,0.057,0.012,82.4,2,,,,,,,,,,28,31,28,27,31,30,31,28,31,29,28,31,691,738,677,679,738,714,740,689,738,713,668,740,0.003,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.006,0.007,0.005,0.005,0.015,0.011,0.011,0.006,0.009,0.012,0.015,0.037,0.038,0.057,0.035,0.026,0.006,0.005,0.003,0.003,0.003,0.005,0.006,0.012,0.015,0.02,0.012,0.009,87.2,91.5,87.6,82.3,80.7,82.7,81.1,76.4,77.5,81.3,81.7,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,06,éRå`åß,Yamagata-ken,06428,èØì‡í¨,Shiyounai-machi,06422010,ó]ñ⁄,Amarume,1,0,1,èZ,1000,246,5874,0.004,0.051,0.01,80.1,2,,,,,,,,,,30,31,14,0,0,0,20,30,31,31,28,31,715,735,347,0,0,0,484,712,739,737,666,739,0.003,0.002,0.003,,,,0.003,0.003,0.004,0.005,0.005,0.004,0.012,0.01,0.018,,,,0.012,0.013,0.041,0.051,0.046,0.033,0.005,0.004,0.006,,,,0.005,0.005,0.015,0.013,0.012,0.007,86.1,81.4,70.6,,,,84.4,82.5,75,75.2,79.8,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07201,ïüìáés,Fukushima-shi,07201180,å√êÏ,Furukawa,1,0,1,èZ,1000,360,8620,0.005,0.063,0.017,87,2,,,,,,,,,,30,31,30,31,29,28,31,30,31,31,27,31,713,738,713,734,719,684,737,713,736,737,660,736,0.004,0.003,0.003,0.002,0.002,0.003,0.004,0.008,0.009,0.007,0.005,0.005,0.021,0.017,0.02,0.012,0.013,0.011,0.022,0.038,0.044,0.063,0.036,0.032,0.009,0.007,0.009,0.007,0.006,0.005,0.011,0.019,0.031,0.035,0.01,0.012,94.7,90.8,93.8,91.9,83.6,93.2,88.2,81,79.3,84.7,91.2,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07201,ïüìáés,Fukushima-shi,07201190,ìÏí¨,Minamimachi,1,0,1,èZ,1000,362,8676,0.008,0.084,0.023,81,2,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,28,30,717,740,716,740,740,686,739,716,740,740,666,736,0.006,0.006,0.006,0.005,0.006,0.006,0.007,0.011,0.014,0.01,0.008,0.009,0.021,0.019,0.021,0.019,0.022,0.017,0.028,0.053,0.055,0.084,0.042,0.041,0.013,0.013,0.01,0.01,0.011,0.01,0.017,0.024,0.038,0.039,0.016,0.02,88.1,88.9,88.9,80.3,75.2,86,81.8,76.3,71.3,78.6,85.1,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07201,ïüìáés,Fukushima-shi,07201200,êXçá,Moriai,1,0,1,èZ,1000,362,8627,0.006,0.084,0.02,83.3,2,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,28,30,711,732,711,738,736,685,735,712,737,736,663,731,0.005,0.004,0.004,0.004,0.004,0.004,0.006,0.01,0.012,0.009,0.007,0.007,0.017,0.015,0.017,0.013,0.023,0.015,0.029,0.061,0.051,0.084,0.03,0.034,0.011,0.007,0.008,0.009,0.009,0.007,0.014,0.024,0.033,0.038,0.014,0.018,89.4,90.2,91,86.3,79.7,86.8,81.8,78,75.8,82.2,88.7,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07201,ïüìáés,Fukushima-shi,07201510,èºòQí¨,Matsunamichou,2,0,2,è§,1000,362,8676,0.011,0.1,0.032,72.6,2,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,27,31,716,738,716,740,741,688,739,716,740,739,661,742,0.008,0.008,0.008,0.008,0.008,0.009,0.011,0.015,0.018,0.013,0.01,0.012,0.044,0.029,0.036,0.026,0.034,0.035,0.047,0.063,0.072,0.1,0.046,0.055,0.015,0.018,0.016,0.014,0.015,0.014,0.02,0.034,0.045,0.054,0.023,0.025,80.1,74.5,78.3,72.6,70,76.2,73.4,67.4,62.8,70.7,80.4,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07202,âÔí√é·èºés,Aizuwakamatsu-shi,07202070,âÔí√é·èº,Aiduwakamatsu,1,0,1,èZ,1000,362,8654,0.006,0.08,0.021,76.2,2,,,,,,,,,,30,31,30,28,31,30,31,30,31,31,28,31,716,741,716,694,739,715,740,716,737,733,668,739,0.004,0.003,0.002,0.002,0.002,0.003,0.005,0.009,0.011,0.012,0.008,0.007,0.017,0.011,0.007,0.009,0.015,0.01,0.024,0.061,0.045,0.08,0.037,0.029,0.008,0.005,0.003,0.003,0.005,0.005,0.011,0.024,0.023,0.036,0.02,0.014,73.4,73.6,59.3,80.6,50.8,63,72.7,73.3,71.4,78.4,89.5,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203130,ñFâÍ,Haga,1,0,1,èZ,160,362,8579,0.009,0.129,0.029,76.7,2,,,,,,,,,,30,31,30,31,31,29,31,30,31,29,28,31,710,735,711,734,735,689,735,711,733,689,663,734,0.008,0.006,0.006,0.006,0.006,0.007,0.009,0.014,0.013,0.009,0.009,0.009,0.063,0.078,0.046,0.05,0.049,0.066,0.095,0.129,0.098,0.067,0.054,0.068,0.02,0.018,0.013,0.011,0.012,0.015,0.021,0.035,0.045,0.029,0.019,0.02,83.3,87.2,85.6,75.9,72.7,79.6,71,62.5,69.8,81.1,85.4,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203140,íÁâ∫,Tsutsumishita,1,0,1,èZ,160,362,8581,0.007,0.128,0.024,79.6,2,,,,,,,,,,30,31,30,31,31,29,31,30,31,29,28,31,711,736,709,735,735,689,735,711,733,690,663,734,0.006,0.005,0.006,0.006,0.005,0.005,0.008,0.012,0.012,0.008,0.007,0.007,0.05,0.05,0.058,0.079,0.051,0.044,0.095,0.128,0.085,0.105,0.053,0.069,0.013,0.009,0.01,0.011,0.013,0.012,0.027,0.039,0.039,0.036,0.019,0.017,87.3,89.2,87.5,76.9,77.3,84.4,78,69,72.4,81.4,86.2,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07203,åSéRés,Kooriyama-shi,07203520,ë‰êV,Daishin,2,0,1,èZ,160,362,8575,0.013,0.104,0.033,68.3,2,,,,,,,,,,30,31,30,31,30,30,31,28,31,31,28,31,710,737,709,733,713,710,734,665,735,734,663,732,0.012,0.01,0.009,0.009,0.008,0.01,0.013,0.019,0.021,0.016,0.015,0.015,0.04,0.031,0.025,0.032,0.05,0.039,0.048,0.087,0.094,0.104,0.083,0.076,0.018,0.013,0.014,0.014,0.014,0.017,0.025,0.034,0.047,0.052,0.032,0.027,72.5,75.6,77.6,71.3,66.6,73.7,68.7,63.2,60.4,64.6,67.7,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204020,è„íÜìc,Kaminakada,1,0,3,èÄçH,170,364,8668,0.008,0.048,0.015,74.6,2,,,,,,,,,,30,31,29,31,31,30,31,30,31,31,28,31,713,738,706,738,737,710,736,712,737,738,666,737,0.006,0.006,0.005,0.006,0.006,0.007,0.007,0.01,0.01,0.01,0.009,0.009,0.027,0.034,0.037,0.022,0.038,0.039,0.031,0.039,0.048,0.048,0.031,0.031,0.009,0.011,0.011,0.009,0.01,0.012,0.011,0.016,0.017,0.016,0.015,0.014,76.6,76.5,72.8,62.4,53.8,77.3,78.2,77.4,75,77.1,79.6,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204110,ëÂå¥,Oohara,1,0,1,èZ,170,359,8623,0.007,0.065,0.019,83,2,,,,,,,,,,28,31,30,29,31,30,31,30,29,31,28,31,693,737,714,716,735,712,737,714,726,737,666,736,0.006,0.006,0.007,0.006,0.006,0.005,0.006,0.01,0.01,0.007,0.008,0.008,0.035,0.046,0.042,0.048,0.032,0.027,0.033,0.063,0.061,0.059,0.065,0.05,0.017,0.016,0.019,0.02,0.013,0.012,0.014,0.023,0.025,0.02,0.015,0.019,89.1,86.9,87.1,74.7,72.6,87,84.3,79.3,77.4,87.3,85.6,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204170,ã‡éR,Kaneyama,1,0,6,ñ¢,170,364,8666,0.003,0.037,0.008,72.5,2,,,,,,,,,,30,31,29,31,31,30,31,30,31,31,28,31,713,738,705,735,738,712,737,714,734,738,666,736,0.004,0.004,0.004,0.004,0.003,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.015,0.035,0.025,0.025,0.025,0.016,0.015,0.031,0.03,0.022,0.037,0.029,0.007,0.01,0.008,0.009,0.005,0.005,0.005,0.008,0.008,0.006,0.009,0.009,61.2,69.6,74.8,63.2,73.5,82.4,77.8,76.1,74.6,74.3,70.4,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,1,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204210,ógìy,Agetsuchi,1,0,1,èZ,170,364,8665,0.004,0.039,0.009,74.5,1,,,,,,,,,,30,31,29,31,31,30,31,30,31,31,28,31,714,737,706,737,735,712,737,710,738,736,665,738,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.004,0.005,0.004,0.004,0.005,0.012,0.015,0.016,0.018,0.016,0.014,0.019,0.022,0.039,0.025,0.033,0.024,0.008,0.006,0.007,0.006,0.008,0.007,0.007,0.012,0.014,0.01,0.006,0.011,72.4,74.1,87.6,68.3,66.5,72.8,80.6,79.5,72.4,70.9,71.5,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204510,ïΩ,Taira,2,0,2,è§,170,365,8660,0.009,0.086,0.019,64.4,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,714,738,704,736,735,712,736,712,736,735,665,737,0.008,0.009,0.009,0.01,0.009,0.008,0.008,0.01,0.012,0.008,0.008,0.01,0.032,0.055,0.037,0.036,0.03,0.03,0.043,0.077,0.086,0.063,0.063,0.047,0.012,0.017,0.015,0.015,0.015,0.013,0.015,0.024,0.025,0.021,0.013,0.018,67.8,66.7,69.7,54.4,55.1,64.1,66.8,64.3,62.3,68.1,68.1,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204720,íÜâõë‰,Chuuoudai,1,0,1,èZ,170,363,8658,0.005,0.042,0.011,72.8,2,,,,,,,,,,30,31,29,31,31,30,31,30,31,31,28,30,711,738,706,737,736,711,737,711,737,738,665,731,0.004,0.004,0.004,0.004,0.004,0.003,0.004,0.005,0.006,0.005,0.005,0.005,0.027,0.018,0.025,0.024,0.022,0.017,0.015,0.027,0.042,0.027,0.033,0.019,0.011,0.009,0.01,0.011,0.01,0.008,0.009,0.013,0.016,0.009,0.008,0.009,73.8,74.5,80.4,65.4,62,67,71.7,74.8,75,73.9,74.5,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204730,èÌî÷,Jouban,1,0,1,èZ,170,365,8673,0.005,0.036,0.01,73,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,712,737,714,733,737,713,738,710,738,738,666,737,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.006,0.006,0.005,0.005,0.006,0.02,0.026,0.031,0.024,0.027,0.021,0.036,0.032,0.034,0.033,0.03,0.027,0.008,0.009,0.013,0.01,0.008,0.006,0.008,0.013,0.013,0.01,0.008,0.012,73.8,74.6,73.1,66.9,66.7,69.2,70.6,73.5,74.3,75.5,75.6,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07204,Ç¢ÇÌÇ´és,Iwaki-shi,07204740,élëq,Yotsukura,1,0,6,ñ¢,170,364,8667,0.003,0.027,0.007,76,2,,,,,,,,,,30,31,30,31,31,29,31,30,31,31,28,31,713,738,707,736,737,710,738,714,735,737,665,737,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.002,0.002,0.004,0.011,0.017,0.022,0.017,0.018,0.014,0.013,0.019,0.027,0.012,0.012,0.016,0.007,0.008,0.009,0.006,0.007,0.006,0.005,0.01,0.008,0.006,0.004,0.007,79.1,81.2,77.9,57.6,53.3,72.5,83.7,84.9,82.6,80.2,82.5,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07205,îíâÕés,Shirakawa-shi,07205050,îíâÕ,Shirakawa,1,0,1,èZ,1000,361,8654,0.004,0.043,0.012,80.9,2,,,,,,,,,,30,31,30,28,31,30,31,30,31,30,28,31,716,741,714,690,740,717,740,713,739,737,668,739,0.003,0.003,0.003,0.003,0.003,0.002,0.004,0.006,0.007,0.005,0.004,0.004,0.013,0.016,0.012,0.012,0.012,0.008,0.014,0.036,0.04,0.043,0.019,0.024,0.007,0.005,0.005,0.005,0.006,0.004,0.007,0.013,0.015,0.017,0.008,0.008,78.6,69,69.3,72.5,52.8,92.3,89.5,83.3,82.4,87.4,88.3,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07207,ê{âÍêÏés,Sukagawa-shi,07207010,ê{âÍêÏ,Sukagawa,1,0,1,èZ,1000,356,8544,0.006,0.069,0.018,82.9,2,,,,,,,,,,30,31,30,28,31,30,31,24,31,31,28,31,717,741,716,690,740,716,740,595,739,742,668,740,0.005,0.004,0.004,0.005,0.004,0.005,0.007,0.011,0.009,0.007,0.006,0.006,0.04,0.026,0.024,0.029,0.033,0.028,0.033,0.069,0.062,0.06,0.045,0.038,0.011,0.009,0.008,0.01,0.009,0.009,0.013,0.021,0.028,0.03,0.017,0.016,88.3,90.2,86.2,79.1,81.1,86.2,84.3,74.3,74.7,82.6,88.8,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07209,ëäînés,Souma-shi,07209080,ëäîn,Souma,1,0,1,èZ,1000,361,8635,0.004,0.047,0.009,89.9,2,,,,,,,,,,30,31,30,28,31,30,31,30,31,31,28,30,716,742,715,687,740,715,740,715,735,741,667,722,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.005,0.005,0.004,0.004,0.005,0.015,0.016,0.017,0.012,0.019,0.011,0.016,0.047,0.035,0.029,0.025,0.022,0.009,0.006,0.008,0.005,0.006,0.005,0.006,0.012,0.011,0.01,0.007,0.01,93.9,91.7,88.6,83,86.5,92.1,92.9,88.8,88.2,91.4,90.7,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07212,ìÏëäînés,Minamisouma-shi,07206050,å¥í¨,Haramachi,1,0,1,èZ,1000,362,8658,0.003,0.029,0.008,93.6,2,,,,,,,,,,30,31,30,31,28,30,31,30,31,31,28,31,717,741,717,740,685,716,740,716,740,738,668,740,0.003,0.003,0.003,0.003,0.002,0.003,0.003,0.004,0.005,0.004,0.004,0.005,0.016,0.015,0.015,0.011,0.012,0.009,0.012,0.028,0.029,0.028,0.025,0.019,0.008,0.005,0.006,0.004,0.005,0.005,0.005,0.009,0.011,0.009,0.007,0.009,96.1,96,93.7,88.7,90.1,94.7,95,92.8,91.6,95.4,94.4,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07541,çLñÏí¨,Hirono-machi,07541010,çLñÏ,Hirono,1,0,6,ñ¢,1000,361,8661,0.002,0.015,0.005,96.5,2,,,,,,,,,,30,31,30,31,28,30,31,30,30,31,28,31,717,741,715,739,692,715,740,716,736,742,669,739,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.01,0.01,0.012,0.012,0.013,0.013,0.011,0.015,0.014,0.01,0.008,0.014,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.008,0.007,0.006,0.003,0.006,98.2,98.2,96.9,90.5,91.8,98.8,99,97.6,97.1,98.1,97.9,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07542,ìËótí¨,Naraha-machi,07542010,ìËót,Naraha,1,0,6,ñ¢,1000,363,8686,0.004,0.034,0.008,89.6,2,,,,,,,,,,30,31,30,31,31,30,31,28,31,31,28,31,716,741,717,741,738,717,740,689,741,739,668,739,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.017,0.016,0.016,0.014,0.014,0.014,0.014,0.028,0.026,0.034,0.032,0.026,0.008,0.006,0.008,0.006,0.007,0.007,0.006,0.01,0.011,0.009,0.008,0.01,94.9,94.7,88,77.1,80.1,91.3,93,89.9,89.1,91,93,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,07,ïüìáåß,Fukushima-ken,07561,êVíní¨,Shinchi-machi,07561020,êVín,Shinchi,1,0,6,ñ¢,1000,360,8630,0.003,0.02,0.007,89.2,2,,,,,,,,,,30,31,30,31,28,30,31,30,31,31,28,29,717,741,716,740,689,717,740,716,739,739,669,707,0.003,0.003,0.004,0.004,0.003,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.017,0.015,0.017,0.013,0.009,0.009,0.015,0.015,0.02,0.017,0.018,0.014,0.009,0.007,0.007,0.006,0.006,0.004,0.005,0.007,0.007,0.005,0.006,0.008,94.6,90.3,84.4,76.6,78.2,93.2,94.7,89.2,94.1,96.5,95.2,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,08,àÔèÈåß,Ibaraki-ken,08201,êÖåÀés,Mito-shi,08201030,êÖåÀêŒêÏ,Mitoishikawa,1,0,1,èZ,1000,365,8631,0.007,0.069,0.017,80.9,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,709,733,709,731,733,709,730,709,732,731,666,739,0.005,0.006,0.005,0.006,0.005,0.005,0.006,0.009,0.011,0.01,0.009,0.007,0.018,0.016,0.018,0.018,0.014,0.017,0.022,0.052,0.059,0.069,0.066,0.045,0.011,0.01,0.009,0.01,0.008,0.007,0.01,0.022,0.022,0.019,0.017,0.012,79.7,80.1,79,74.5,71.3,75.8,80.1,81,78.5,84.4,87.9,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
