ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(mg/m3),ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(mg/m3),ì˙ïΩãœílÇÃÇQ%èúäOíl(mg/m3),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(mg/m3)_ÇSåé,åéïΩãœíl(mg/m3)_ÇTåé,åéïΩãœíl(mg/m3)_ÇUåé,åéïΩãœíl(mg/m3)_ÇVåé,åéïΩãœíl(mg/m3)_ÇWåé,åéïΩãœíl(mg/m3)_ÇXåé,åéïΩãœíl(mg/m3)_10åé,åéïΩãœíl(mg/m3)_11åé,åéïΩãœíl(mg/m3)_12åé,åéïΩãœíl(mg/m3)_ÇPåé,åéïΩãœíl(mg/m3)_ÇQåé,åéïΩãœíl(mg/m3)_ÇRåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13110,ñ⁄çïãÊ,Meguro-ku,13110530,ä¬éµí ÇËä`ÇÃñÿç‚,Kannanadoorikakinokizaka,2,0,1,èZ,330,362,8645,0.014,0,0,0,0,0.113,0.03,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,714,741,669,740,740,715,740,715,739,729,664,739,0.015,0.016,0.014,0.015,0.016,0.015,0.013,0.013,0.013,0.01,0.011,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.052,0.113,0.068,0.07,0.046,0.037,0.039,0.054,0.031,0.034,0.041,0.049,0.038,0.03,0.038,0.041,0.023,0.024,0.023,0.026,0.019,0.022,0.026,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13111,ëÂìcãÊ,Oota-ku,13111010,ëÂìcãÊìå‚ÔíJ,Ootakuhigashikoujiya,1,0,3,èÄçH,330,362,8649,0.014,0,0,0,0,0.086,0.037,O,0,3,,,,,30,30,28,31,31,30,31,30,31,31,28,31,710,726,682,740,739,716,737,715,741,738,666,739,0.016,0.017,0.015,0.017,0.019,0.015,0.012,0.013,0.013,0.009,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.057,0.048,0.074,0.079,0.055,0.041,0.047,0.07,0.033,0.034,0.052,0.043,0.037,0.028,0.044,0.048,0.026,0.022,0.026,0.027,0.017,0.018,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13111,ëÂìcãÊ,Oota-ku,13111520,ä¬éµí ÇËèºå¥ã¥,Kannanadoorimatsubarabashi,2,0,1,èZ,330,359,8607,0.015,0,0,0,0,0.085,0.031,O,0,3,,,,,30,31,29,29,31,30,31,30,31,28,28,31,715,741,704,701,740,715,740,714,739,691,668,739,0.017,0.018,0.015,0.017,0.017,0.015,0.013,0.013,0.013,0.011,0.012,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.059,0.039,0.076,0.069,0.054,0.033,0.038,0.054,0.038,0.035,0.049,0.045,0.038,0.026,0.04,0.043,0.023,0.021,0.024,0.026,0.021,0.022,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13111,ëÂìcãÊ,Oota-ku,13111530,íÜå¥äXìπìÏêÁë©,Nakaharakaidouminamisenzoku,2,0,1,èZ,330,358,8597,0.014,0,0,0,0,0.115,0.036,O,0,3,,,,,30,30,28,31,30,30,31,30,28,31,28,31,714,730,677,740,726,716,738,716,693,740,668,739,0.015,0.018,0.015,0.016,0.019,0.015,0.013,0.012,0.012,0.009,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.059,0.064,0.083,0.115,0.076,0.038,0.038,0.051,0.028,0.032,0.043,0.045,0.038,0.027,0.045,0.054,0.026,0.024,0.022,0.025,0.016,0.02,0.028,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13111,ëÂìcãÊ,Oota-ku,13111540,ä¬î™í ÇËêÁíπ,Kanpachidoorichidori,2,0,2,è§,330,359,8612,0.014,0,0,0,0,0.103,0.032,O,0,3,,,,,30,30,28,31,31,30,31,30,31,28,28,31,713,728,682,740,740,716,739,716,740,691,668,739,0.016,0.017,0.014,0.015,0.017,0.014,0.012,0.013,0.013,0.01,0.011,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.063,0.043,0.061,0.103,0.056,0.037,0.041,0.053,0.033,0.037,0.049,0.048,0.04,0.027,0.034,0.041,0.022,0.022,0.025,0.029,0.02,0.023,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13112,ê¢ìcíJãÊ,Setagaya-ku,13112010,ê¢ìcíJãÊê¢ìcíJ,Setagayakusetagaya,1,0,1,èZ,330,359,8598,0.013,0,0,0,0,0.084,0.029,O,0,3,,,,,30,31,27,31,31,30,31,30,28,31,28,31,714,741,658,740,740,715,740,713,691,739,668,739,0.015,0.016,0.014,0.014,0.015,0.014,0.012,0.013,0.012,0.01,0.011,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.054,0.032,0.071,0.062,0.035,0.037,0.038,0.049,0.033,0.036,0.043,0.046,0.037,0.025,0.038,0.04,0.022,0.023,0.023,0.021,0.022,0.022,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13112,ê¢ìcíJãÊ,Setagaya-ku,13112020,ê¢ìcíJãÊê¨èÈ,Setagayakuseijou,1,0,1,èZ,330,359,8607,0.013,0,0,0,0,0.076,0.03,O,0,3,,,,,30,31,27,31,31,30,31,30,28,31,28,31,715,741,667,740,740,715,740,714,691,740,665,739,0.014,0.015,0.013,0.014,0.015,0.013,0.011,0.011,0.011,0.01,0.011,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.053,0.034,0.07,0.055,0.031,0.03,0.035,0.037,0.031,0.034,0.041,0.043,0.037,0.025,0.037,0.04,0.022,0.021,0.023,0.026,0.021,0.021,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13112,ê¢ìcíJãÊ,Setagaya-ku,13112520,ä¬î™í ÇËî™î¶éR,Kanpachidoorihachimanyama,2,0,1,èZ,330,355,8537,0.014,0,0,0,0,0.085,0.03,O,0,3,,,,,30,27,27,31,31,30,31,30,31,28,28,31,715,670,667,740,739,715,740,714,741,690,668,738,0.015,0.016,0.014,0.015,0.017,0.015,0.012,0.013,0.012,0.01,0.011,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.054,0.038,0.067,0.074,0.05,0.032,0.035,0.044,0.03,0.036,0.044,0.046,0.037,0.027,0.037,0.043,0.024,0.022,0.024,0.025,0.016,0.022,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13113,èaíJãÊ,Shibuya-ku,13113010,èaíJãÊâFìcêÏí¨,Shibuyakuudagawachou,1,0,2,è§,330,362,8651,0.014,0,0,0,0,0.088,0.032,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,714,740,667,739,739,716,740,716,738,739,664,739,0.016,0.016,0.015,0.016,0.017,0.015,0.013,0.013,0.013,0.01,0.011,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.059,0.035,0.075,0.082,0.056,0.036,0.042,0.048,0.034,0.035,0.041,0.05,0.04,0.026,0.04,0.048,0.025,0.023,0.024,0.027,0.02,0.021,0.027,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13113,èaíJãÊ,Shibuya-ku,13113510,çbèBäXìπëÂå¥,Koushuukaidouoohara,2,0,2,è§,330,358,8579,0.014,0,0,0,0,0.09,0.029,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,24,31,715,741,669,739,740,715,740,714,736,736,595,739,0.015,0.016,0.014,0.015,0.015,0.014,0.012,0.013,0.013,0.011,0.011,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.056,0.032,0.077,0.071,0.04,0.09,0.041,0.056,0.036,0.058,0.061,0.045,0.037,0.025,0.041,0.041,0.022,0.024,0.024,0.026,0.022,0.021,0.028,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13114,íÜñÏãÊ,Nakano-ku,13114010,íÜñÏãÊé·ã{,Nakanokuwakamiya,1,0,1,èZ,330,359,8604,0.013,0,0,0,0,0.08,0.028,O,0,3,,,,,30,31,28,27,31,30,31,30,31,31,28,31,712,741,677,681,739,714,738,716,740,739,668,739,0.015,0.015,0.014,0.015,0.016,0.014,0.013,0.013,0.012,0.01,0.01,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.056,0.035,0.074,0.068,0.035,0.046,0.046,0.047,0.03,0.033,0.045,0.045,0.035,0.026,0.04,0.042,0.023,0.024,0.024,0.024,0.019,0.02,0.028,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13114,íÜñÏãÊ,Nakano-ku,13114510,éRéËí ÇËìåíÜñÏ,Yamatetoorihigashinakano,2,0,2,è§,330,356,8563,0.014,0,0,0,0,0.117,0.034,O,0,3,,,,,30,31,28,30,28,30,31,30,31,28,28,31,714,741,678,727,696,715,739,716,739,691,668,739,0.015,0.016,0.014,0.016,0.022,0.016,0.013,0.013,0.012,0.01,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.05,0.033,0.085,0.117,0.052,0.035,0.034,0.045,0.031,0.035,0.043,0.05,0.034,0.027,0.047,0.064,0.026,0.022,0.024,0.025,0.019,0.021,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13115,êôï¿ãÊ,Suginami-ku,13115010,êôï¿ãÊãvâ‰éR,Suginamikukugayama,1,0,1,èZ,330,361,8644,0.014,0,0,0,0,0.083,0.029,O,0,3,,,,,30,31,27,31,31,30,31,30,31,30,28,31,715,739,668,740,740,715,738,715,740,730,665,739,0.015,0.017,0.015,0.015,0.017,0.015,0.013,0.014,0.013,0.01,0.011,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.052,0.036,0.082,0.071,0.037,0.04,0.043,0.053,0.033,0.037,0.039,0.046,0.035,0.028,0.045,0.044,0.025,0.025,0.026,0.027,0.023,0.022,0.027,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13115,êôï¿ãÊ,Suginami-ku,13115550,ëÅàÓìcí ÇËâ∫à‰ëê,Wasedadoorishimoigusa,2,0,2,è§,330,359,8608,0.013,0,0,0,0,0.083,0.027,O,0,3,,,,,30,31,27,31,31,30,31,27,31,31,28,31,715,740,667,740,740,715,738,665,741,740,668,739,0.014,0.015,0.013,0.014,0.014,0.013,0.012,0.013,0.011,0.009,0.01,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.051,0.034,0.074,0.058,0.035,0.034,0.032,0.046,0.032,0.036,0.041,0.047,0.033,0.026,0.037,0.037,0.023,0.022,0.022,0.025,0.022,0.021,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13116,ñLìáãÊ,Toshima-ku,13116530,ñæé°í ÇËêºëÉäõ,Meijidoorinishisugamo,2,0,2,è§,330,359,8611,0.014,0,0,0,0,0.111,0.033,O,0,3,,,,,30,31,30,28,31,30,31,27,31,31,28,31,715,741,715,694,740,714,738,669,740,740,668,737,0.015,0.017,0.015,0.016,0.017,0.015,0.013,0.014,0.013,0.01,0.011,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.054,0.042,0.111,0.077,0.046,0.039,0.044,0.05,0.034,0.039,0.042,0.046,0.035,0.026,0.046,0.05,0.025,0.026,0.025,0.027,0.019,0.022,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13117,ñkãÊ,Kita-ku,13117520,ñkñ{í ÇËâ§éq,Kitahondooriouji,2,0,2,è§,330,358,8560,0.011,0,0,0,0,0.098,0.025,O,0,3,,,,,30,31,30,31,28,30,31,30,27,31,28,31,713,738,710,725,676,716,738,715,682,740,668,739,0.011,0.013,0.011,0.014,0.013,0.011,0.01,0.011,0.011,0.008,0.009,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.048,0.056,0.098,0.083,0.044,0.035,0.052,0.04,0.031,0.035,0.04,0.03,0.027,0.021,0.038,0.042,0.02,0.022,0.024,0.024,0.016,0.018,0.026,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13118,çrêÏãÊ,Arakawa-ku,13118010,çrêÏãÊìÏêÁèZ,Arakawakuminamisenju,1,0,3,èÄçH,330,359,8576,0.013,0,0,0,0,0.105,0.028,O,0,3,,,,,30,31,30,28,31,30,28,30,31,31,28,31,710,739,710,690,740,715,685,716,740,740,663,728,0.014,0.015,0.013,0.015,0.014,0.013,0.012,0.014,0.013,0.01,0.011,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.054,0.036,0.105,0.067,0.044,0.055,0.053,0.046,0.04,0.047,0.051,0.033,0.031,0.024,0.043,0.037,0.022,0.027,0.029,0.027,0.017,0.022,0.028,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13119,î¬ã¥ãÊ,Itabashi-ku,13119010,î¬ã¥ãÊïXêÏí¨,Itabashikuhikawachou,1,0,1,èZ,330,359,8606,0.014,0,0,0,0,0.156,0.033,O,0,3,,,,,30,31,30,28,31,30,31,27,31,31,28,31,715,740,715,694,738,714,740,667,738,740,666,739,0.014,0.016,0.014,0.017,0.02,0.015,0.012,0.013,0.013,0.01,0.011,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.069,0.036,0.085,0.156,0.055,0.036,0.039,0.045,0.032,0.035,0.044,0.046,0.033,0.026,0.03,0.065,0.03,0.024,0.023,0.027,0.018,0.022,0.031,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13119,î¬ã¥ãÊ,Itabashi-ku,13119510,íÜéRìπëÂòaí¨,Nakasendouyamatochou,2,0,2,è§,330,358,8588,0.015,0,0,0,0,0.171,0.03,O,0,3,,,,,30,30,30,28,31,30,31,27,31,31,28,31,714,726,714,694,738,715,740,660,740,740,668,739,0.014,0.018,0.016,0.017,0.017,0.015,0.014,0.016,0.013,0.011,0.012,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.171,0.036,0.114,0.066,0.055,0.053,0.057,0.051,0.034,0.037,0.046,0.034,0.034,0.027,0.044,0.042,0.025,0.03,0.024,0.028,0.02,0.022,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13120,ó˚înãÊ,Nerima-ku,13120010,ó˚înãÊñkí¨,Nerimakukitamachi,1,0,1,èZ,330,357,8497,0.012,0,0,0,0,0.101,0.028,O,0,3,,,,,30,31,27,29,31,30,31,27,31,31,28,31,710,737,662,721,734,714,733,654,726,725,652,729,0.013,0.015,0.012,0.013,0.014,0.013,0.011,0.012,0.01,0.008,0.009,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0.063,0.038,0.101,0.059,0.042,0.048,0.058,0.047,0.035,0.041,0.091,0.038,0.031,0.024,0.042,0.039,0.025,0.026,0.026,0.023,0.02,0.02,0.032,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13120,ó˚înãÊ,Nerima-ku,13120020,ó˚înãÊêŒê_à‰í¨,Nerimakushakujiimachi,1,0,1,èZ,330,362,8655,0.013,6,0.1,0,0,0.616,0.031,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,714,740,672,740,739,715,739,716,740,738,666,736,0.015,0.016,0.014,0.015,0.02,0.013,0.012,0.013,0.011,0.009,0.01,0.014,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.059,0.035,0.163,0.616,0.04,0.033,0.032,0.042,0.028,0.033,0.035,0.05,0.038,0.026,0.035,0.07,0.022,0.021,0.022,0.024,0.02,0.02,0.028,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,13,ìåãûìs,Tokyo-to,13120,ó˚înãÊ,Nerima-ku,13120030,ó˚înãÊó˚în,Nerimakunerima,1,0,1,èZ,330,359,8603,0.013,0,0,0,0,0.104,0.028,O,0,3,,,,,30,31,29,29,31,30,31,27,31,31,28,31,714,740,703,705,739,715,738,663,740,740,667,739,0.014,0.016,0.013,0.013,0.015,0.013,0.012,0.012,0.011,0.009,0.01,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.054,0.034,0.064,0.06,0.033,0.038,0.041,0.046,0.027,0.031,0.043,0.045,0.035,0.025,0.032,0.038,0.022,0.022,0.022,0.024,0.017,0.02,0.031,,,,,,,,,,,,,,,,,,,,,,,,
