ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ÉRÅ[Éh_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄7,îNä‘èWåvçÄñ⁄8,îNä‘èWåvçÄñ⁄9,îNä‘èWåvçÄñ⁄10,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄6_ÇSåé,åéä‘èWåvçÄñ⁄6_ÇTåé,åéä‘èWåvçÄñ⁄6_ÇUåé,åéä‘èWåvçÄñ⁄6_ÇVåé,åéä‘èWåvçÄñ⁄6_ÇWåé,åéä‘èWåvçÄñ⁄6_ÇXåé,åéä‘èWåvçÄñ⁄6_10,åéä‘èWåvçÄñ⁄6_11åé,åéä‘èWåvçÄñ⁄6_12åé,åéä‘èWåvçÄñ⁄6_ÇPåé,åéä‘èWåvçÄñ⁄6_ÇQåé,åéä‘èWåvçÄñ⁄6_ÇRåé,åéä‘èWåvçÄñ⁄7_ÇSåé,åéä‘èWåvçÄñ⁄7_ÇTåé,åéä‘èWåvçÄñ⁄7_ÇUåé,åéä‘èWåvçÄñ⁄7_ÇVåé,åéä‘èWåvçÄñ⁄7_ÇWåé,åéä‘èWåvçÄñ⁄7_ÇXåé,åéä‘èWåvçÄñ⁄7_10åé,åéä‘èWåvçÄñ⁄7_11åé,åéä‘èWåvçÄñ⁄7_12åé,åéä‘èWåvçÄñ⁄7_ÇPåé,åéä‘èWåvçÄñ⁄7_ÇQåé,åéä‘èWåvçÄñ⁄7_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,02,NO,2,11,çÈã åß,Saitama-ken,11442,ã{ë„í¨,Miyashiro-machi,11442010,ã{ë„,Miyashiro,1,0,1,èZ,260,364,8623,0.002,0.074,0.014,2,,,,,,,,,,,30,30,30,31,31,30,31,30,31,31,28,31,710,716,709,732,733,710,735,712,735,736,664,731,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.007,0.003,0.002,0.001,0.008,0.01,0.007,0.02,0.025,0.015,0.017,0.057,0.074,0.061,0.034,0.03,0.002,0.002,0.001,0.004,0.004,0.002,0.004,0.017,0.027,0.011,0.008,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12101,êÁótésíÜâõãÊ,Chiba-shi Chuuou-ku,12201120,ä¶êÏè¨äwçZ,Samugawashougakkou,1,0,1,èZ,290,365,8697,0.003,0.085,0.016,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,738,716,737,740,716,736,714,737,739,668,740,0.001,0.001,0.001,0.002,0.004,0.001,0.002,0.004,0.008,0.004,0.003,0.002,0.023,0.026,0.013,0.025,0.029,0.034,0.022,0.064,0.085,0.081,0.047,0.042,0.004,0.006,0.003,0.007,0.012,0.004,0.005,0.015,0.036,0.017,0.013,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12101,êÁótésíÜâõãÊ,Chiba-shi Chuuou-ku,12201160,ïüê≥éõ,Fukushouji,1,0,1,èZ,290,365,8707,0.002,0.131,0.016,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,739,716,738,739,716,741,715,739,740,668,740,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.004,0.007,0.003,0.003,0.001,0.065,0.013,0.01,0.024,0.019,0.019,0.041,0.077,0.131,0.08,0.088,0.051,0.005,0.003,0.002,0.004,0.006,0.003,0.005,0.016,0.035,0.016,0.017,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12101,êÁótésíÜâõãÊ,Chiba-shi Chuuou-ku,12201180,ëhâ‰ï€àÁèä,Sogahoikusho,1,0,1,èZ,290,365,8708,0.004,0.134,0.018,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,738,716,740,740,716,738,715,740,740,668,741,0.002,0.002,0.002,0.003,0.005,0.002,0.003,0.005,0.009,0.005,0.005,0.003,0.048,0.02,0.029,0.028,0.055,0.025,0.042,0.094,0.134,0.096,0.094,0.069,0.007,0.004,0.005,0.006,0.014,0.006,0.007,0.021,0.034,0.018,0.017,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12101,êÁótésíÜâõãÊ,Chiba-shi Chuuou-ku,12201200,êÁótésñèäé©îr,Chibashiyakushojihai,2,0,2,è§,290,364,8703,0.004,0.158,0.017,2,,,,,,,,,,,30,31,30,31,31,29,31,30,31,31,28,31,716,739,714,740,740,713,740,715,738,740,668,740,0.003,0.002,0.003,0.004,0.005,0.002,0.003,0.005,0.009,0.005,0.003,0.003,0.02,0.024,0.025,0.034,0.032,0.018,0.036,0.076,0.12,0.158,0.031,0.056,0.006,0.005,0.006,0.009,0.01,0.005,0.007,0.018,0.039,0.028,0.009,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12101,êÁótésíÜâõãÊ,Chiba-shi Chuuou-ku,12201250,ìsåˆâÄ,Miyakokouen,1,0,1,èZ,290,363,8696,0.003,0.155,0.024,2,,,,,,,,,,,30,31,30,30,30,30,31,30,31,31,28,31,716,740,715,734,735,716,740,713,740,739,668,740,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.005,0.011,0.006,0.004,0.002,0.052,0.013,0.018,0.029,0.029,0.048,0.041,0.097,0.145,0.155,0.09,0.065,0.007,0.003,0.003,0.004,0.005,0.007,0.008,0.021,0.036,0.024,0.018,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12101,êÁótésíÜâõãÊ,Chiba-shi Chuuou-ku,12201520,‰—êÏé©îr,Yoshikawajihai,2,0,2,è§,290,364,8693,0.007,0.176,0.029,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,30,717,738,713,741,740,716,741,712,740,740,669,726,0.004,0.004,0.003,0.006,0.007,0.004,0.005,0.009,0.016,0.012,0.008,0.004,0.046,0.057,0.033,0.04,0.052,0.048,0.05,0.144,0.166,0.176,0.079,0.093,0.008,0.011,0.008,0.016,0.017,0.008,0.015,0.029,0.054,0.032,0.018,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12102,êÁótésâ‘å©êÏãÊ,Chiba-shi Hanamigawa-ku,12201010,â‘å©êÏè¨äwçZ,Hanamigawashougakkou,1,0,1,èZ,290,364,8702,0.003,0.091,0.013,2,,,,,,,,,,,30,31,30,31,31,29,31,30,31,31,28,31,717,739,716,740,738,713,740,714,740,740,668,737,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.003,0.008,0.004,0.003,0.002,0.021,0.014,0.028,0.017,0.012,0.027,0.027,0.067,0.091,0.079,0.026,0.051,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.012,0.034,0.014,0.005,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12102,êÁótésâ‘å©êÏãÊ,Chiba-shi Hanamigawa-ku,12201020,åüå©êÏè¨äwçZ,Kemigawashougakkou,1,0,1,èZ,290,364,8701,0.003,0.168,0.016,2,,,,,,,,,,,30,31,30,31,31,29,31,30,31,31,28,31,716,738,714,740,740,712,740,714,740,740,668,739,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.004,0.009,0.004,0.003,0.002,0.013,0.011,0.026,0.028,0.019,0.038,0.042,0.095,0.168,0.088,0.045,0.039,0.002,0.003,0.003,0.005,0.006,0.005,0.007,0.023,0.048,0.017,0.007,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12102,êÁótésâ‘å©êÏãÊ,Chiba-shi Hanamigawa-ku,12201540,ã{ñÏñÿé©îr,Miyanogijihai,2,0,1,èZ,290,365,8704,0.005,0.243,0.035,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,739,714,739,739,715,740,713,740,740,668,740,0.002,0.001,0.002,0.004,0.004,0.002,0.004,0.01,0.018,0.009,0.006,0.003,0.085,0.047,0.056,0.031,0.052,0.084,0.063,0.203,0.243,0.196,0.098,0.081,0.016,0.008,0.01,0.008,0.01,0.015,0.015,0.058,0.077,0.036,0.016,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12103,êÁótésàÓñ—ãÊ,Chiba-shi Inage-ku,12201040,éRâ§è¨äwçZ,Sannoushougakkou,1,0,1,èZ,290,365,8710,0.003,0.195,0.024,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,739,716,740,740,716,740,715,740,740,669,738,0.001,0.001,0.001,0.002,0.001,0,0.001,0.005,0.011,0.005,0.004,0.002,0.044,0.009,0.027,0.03,0.03,0.017,0.039,0.125,0.195,0.139,0.092,0.067,0.007,0.002,0.003,0.005,0.004,0.003,0.007,0.026,0.051,0.027,0.015,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12103,êÁótésàÓñ—ãÊ,Chiba-shi Inage-ku,12201050,ã{ñÏñÿ,Miyanogi,1,0,1,èZ,290,358,8596,0.004,0.23,0.028,2,,,,,,,,,,,30,31,30,31,31,30,29,25,31,31,28,31,714,737,716,739,739,710,714,644,739,740,668,736,0.002,0,0.001,0.001,0.001,0.002,0.003,0.009,0.016,0.007,0.006,0.002,0.085,0.018,0.033,0.029,0.033,0.054,0.058,0.194,0.23,0.154,0.086,0.046,0.012,0.002,0.004,0.005,0.005,0.009,0.011,0.043,0.07,0.028,0.016,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12103,êÁótésàÓñ—ãÊ,Chiba-shi Inage-ku,12201300,êÁëêé©îr,Chigusajihai,2,0,1,èZ,290,365,8705,0.009,0.275,0.043,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,739,716,740,738,714,740,714,740,738,669,740,0.006,0.004,0.005,0.007,0.005,0.006,0.008,0.014,0.021,0.014,0.011,0.006,0.108,0.032,0.089,0.056,0.036,0.054,0.088,0.269,0.275,0.245,0.2,0.093,0.02,0.011,0.017,0.013,0.012,0.014,0.024,0.048,0.084,0.052,0.031,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12104,êÁótésé·ótãÊ,Chiba-shi Wakaba-ku,12201070,ëÂã{è¨äwçZ,Oomiyashougakkou,1,0,1,èZ,290,362,8671,0.002,0.109,0.012,2,,,,,,,,,,,30,31,30,31,31,29,31,30,29,31,28,31,716,738,716,740,734,709,740,714,719,739,668,738,0.001,0,0.001,0.002,0.002,0.001,0.001,0.003,0.006,0.003,0.003,0.002,0.013,0.006,0.007,0.007,0.01,0.009,0.019,0.05,0.109,0.078,0.05,0.042,0.003,0.001,0.002,0.003,0.003,0.002,0.003,0.013,0.021,0.013,0.009,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12104,êÁótésé·ótãÊ,Chiba-shi Wakaba-ku,12201090,êÁèÈë‰ÇÌÇ©ÇŒè¨,Chishirodaiwakabashougakkou,1,0,1,èZ,290,365,8712,0.002,0.113,0.014,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,741,717,740,740,714,740,715,741,741,669,738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.007,0.004,0.004,0.003,0.013,0.007,0.011,0.011,0.019,0.031,0.025,0.086,0.113,0.068,0.059,0.063,0.004,0.001,0.002,0.003,0.004,0.003,0.005,0.015,0.026,0.017,0.012,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12105,êÁótésóŒãÊ,Chiba-shi Midori-ku,12105010,êÚíJè¨äwçZ,Izumiyashougakkou,1,0,1,èZ,290,365,8711,0.001,0.055,0.008,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,740,717,740,739,716,740,715,738,740,668,740,0,0,0,0.001,0.001,0.001,0.001,0.002,0.004,0.002,0.002,0.001,0.007,0.006,0.003,0.016,0.033,0.042,0.018,0.041,0.055,0.043,0.023,0.038,0.002,0.001,0,0.002,0.005,0.008,0.002,0.011,0.016,0.009,0.005,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12105,êÁótésóŒãÊ,Chiba-shi Midori-ku,12201260,ìyãC,Toke,1,0,1,èZ,290,365,8700,0.001,0.039,0.007,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,738,714,740,740,714,740,714,738,739,667,740,0,0.002,0.002,0,0,0.001,0.001,0.002,0.003,0.002,0.001,0.001,0.007,0.015,0.017,0.005,0.005,0.01,0.009,0.023,0.039,0.026,0.018,0.016,0.001,0.008,0.009,0.001,0.001,0.002,0.002,0.006,0.011,0.006,0.004,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12106,êÁótésî¸ïlãÊ,Chiba-shi Mihama-ku,12201320,ê^çªåˆâÄ,Masagokouen,1,0,1,èZ,290,365,8701,0.002,0.139,0.017,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,737,716,736,741,715,740,713,740,737,668,740,0.001,0,0,0.002,0.003,0.002,0.002,0.004,0.008,0.005,0.001,0.001,0.016,0.006,0.024,0.018,0.02,0.035,0.019,0.123,0.139,0.093,0.026,0.055,0.002,0.001,0.003,0.004,0.005,0.007,0.006,0.019,0.038,0.019,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12106,êÁótésî¸ïlãÊ,Chiba-shi Mihama-ku,12201570,ê^çªé©îr,Masagojihai,2,0,2,è§,290,364,8697,0.008,0.23,0.046,2,,,,,,,,,,,30,31,30,31,31,29,31,30,31,31,28,31,717,738,716,740,740,707,739,714,740,740,668,738,0.004,0.003,0.003,0.004,0.003,0.004,0.008,0.014,0.022,0.013,0.011,0.005,0.091,0.057,0.088,0.049,0.049,0.064,0.119,0.221,0.221,0.23,0.097,0.101,0.015,0.011,0.016,0.015,0.009,0.015,0.023,0.055,0.086,0.05,0.029,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12202,í∂éqés,Choushi-shi,12202090,í∂éqâh,Choushisakae,1,0,1,èZ,300,363,8673,0,0.034,0.002,2,,,,,,,,,,,30,31,28,31,31,30,31,30,31,31,28,31,715,740,687,738,740,714,739,716,739,740,666,739,0,0,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0.003,0.004,0.011,0.034,0.012,0.008,0.006,0.009,0.019,0.007,0.011,0.009,0,0,0.001,0.003,0.002,0.001,0.001,0.002,0.004,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12203,ésêÏés,Ichikawa-shi,12203040,ésêÏìÒñì,Ichikawafutamata,1,0,3,èÄçH,290,363,8675,0.007,0.311,0.04,2,,,,,,,,,,,30,31,30,31,29,30,31,30,31,31,28,31,716,740,718,739,715,716,742,717,740,735,661,736,0.002,0.002,0.002,0.004,0.003,0.002,0.004,0.007,0.022,0.019,0.015,0.006,0.032,0.028,0.074,0.075,0.021,0.049,0.082,0.131,0.226,0.311,0.133,0.122,0.006,0.005,0.011,0.017,0.008,0.009,0.013,0.029,0.093,0.063,0.038,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12203,ésêÏés,Ichikawa-shi,12203080,ésêÏëÂñÏ,Ichikawaoono,1,0,1,èZ,290,363,8700,0.002,0.113,0.017,2,,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,715,742,718,718,741,715,742,718,742,741,668,740,0,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.01,0.004,0.002,0.001,0.013,0.011,0.015,0.035,0.019,0.021,0.023,0.082,0.102,0.113,0.053,0.036,0.002,0.003,0.003,0.007,0.004,0.002,0.005,0.011,0.042,0.017,0.007,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12203,ésêÏés,Ichikawa-shi,12203110,ésêÏñ{î™î¶,Ichikawamotoyawata,1,0,1,èZ,290,363,8693,0.003,0.14,0.022,2,,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,716,741,718,712,740,716,742,718,742,737,669,742,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.013,0.006,0.003,0.002,0.039,0.01,0.014,0.032,0.013,0.034,0.024,0.094,0.14,0.081,0.042,0.034,0.004,0.003,0.002,0.007,0.004,0.003,0.006,0.018,0.057,0.023,0.012,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12203,ésêÏés,Ichikawa-shi,12203120,ésêÏçsìøâwëO,Ichikawagyoutokuekimae,1,0,1,èZ,290,363,8684,0.003,0.182,0.018,2,,,,,,,,,,,30,31,30,31,29,30,31,30,31,31,28,31,716,742,716,739,716,716,741,717,742,736,670,733,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.004,0.011,0.005,0.002,0.001,0.016,0.023,0.012,0.03,0.016,0.015,0.024,0.098,0.182,0.105,0.038,0.028,0.003,0.004,0.003,0.008,0.004,0.003,0.008,0.016,0.061,0.023,0.008,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12203,ésêÏés,Ichikawa-shi,12203510,ésêÏésésêÏÅié‘Åj,Ichikawashiichikawa(Kuruma),2,0,2,è§,290,363,8682,0.005,0.195,0.022,2,,,,,,,,,,,30,31,30,29,31,30,31,30,31,31,28,31,716,741,718,714,740,716,740,709,738,739,669,742,0.002,0.002,0.002,0.005,0.005,0.003,0.006,0.008,0.014,0.005,0.004,0.002,0.029,0.027,0.037,0.045,0.018,0.02,0.05,0.069,0.195,0.075,0.043,0.049,0.005,0.007,0.006,0.012,0.01,0.006,0.018,0.021,0.064,0.017,0.014,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12203,ésêÏés,Ichikawa-shi,12203520,ésêÏçsìøÅié‘Åj,Ichikawagyoutoku(Kuruma),2,0,1,èZ,290,361,8658,0.006,0.215,0.029,2,,,,,,,,,,,30,29,30,31,29,30,31,30,31,31,28,31,716,708,718,740,717,716,737,718,742,741,667,738,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.009,0.018,0.01,0.007,0.005,0.034,0.035,0.026,0.05,0.032,0.051,0.051,0.125,0.215,0.166,0.106,0.082,0.008,0.009,0.007,0.012,0.008,0.009,0.018,0.028,0.086,0.031,0.017,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12203,ésêÏés,Ichikawa-shi,12203550,ésêÏàÓâ◊ñÿ,Ichikawatoukagi(Kuruma),2,0,1,èZ,290,363,8700,0.005,0.204,0.025,2,,,,,,,,,,,30,31,30,31,29,30,31,30,31,31,28,31,716,742,718,740,718,716,742,718,742,741,666,741,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.007,0.016,0.007,0.005,0.003,0.037,0.034,0.055,0.037,0.026,0.034,0.051,0.105,0.204,0.124,0.067,0.071,0.005,0.007,0.006,0.013,0.007,0.007,0.015,0.024,0.076,0.025,0.013,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,12,êÁótåß,Chiba-ken,12204,ëDã¥és,Funabashi-shi,12204040,ëDã¥ä€éR,Funabashimaruyama,1,0,1,èZ,290,362,8603,0.002,0.156,0.018,2,,,,,,,,,,,30,31,30,31,30,30,31,30,31,29,28,31,712,736,710,736,719,710,736,706,737,702,664,735,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.01,0.004,0.002,0.001,0.042,0.03,0.032,0.026,0.018,0.018,0.021,0.14,0.156,0.099,0.056,0.043,0.004,0.004,0.005,0.005,0.004,0.003,0.004,0.026,0.047,0.023,0.006,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
